Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       1/1           FourTap::FourTap(unsigned int, unsigned int, unsigned int, unsigned int) [469]
[510]    0.0    0.00    0.00       1         Int2Real<double>::Int2Real() [510]
-----------------------------------------------
                0.00    0.00       1/1           FourTap::FourTap(unsigned int, unsigned int, unsigned int, unsigned int) [469]
[511]    0.0    0.00    0.00       1         Int2Real<float>::Int2Real() [511]
-----------------------------------------------
                0.00    0.00       1/1           TBasisSetImplementation<double>::GetLASolver() const [74]
[512]    0.0    0.00    0.00       1         LASolver<double>::Factory(LinearAlgebraParams const&) [512]
                0.00    0.00       1/1           LASolverLapackCommon<double>::LASolverLapackCommon(LinearAlgebraParams const&) [434]
-----------------------------------------------
                0.00    0.00       1/1           MoleculeTester::Init(Molecule*, double) [421]
[513]    0.0    0.00    0.00       1         Molecule::~Molecule() [513]
                0.00    0.00       1/11965       PMStreamableObject::~PMStreamableObject() [129]
                0.00    0.00       1/2398        UniqueID::~UniqueID() [141]
-----------------------------------------------
                0.00    0.00       1/1           BasisGroup::Insert(BasisSet*) [412]
[514]    0.0    0.00    0.00       1         BasisGroup::GetNumFunctions() const [514]
-----------------------------------------------
                0.00    0.00       1/1           HeapDB<double>::BuildERIs() [9]
[515]    0.0    0.00    0.00       1         BasisGroup::Insert(ERIList1 const&, ERIList1 const&) const [515]
                0.00    0.00       1/2           virtual thunk to TBasisSetImplementation<double>::GetDataBase() const [406]
                0.00    0.00       1/1           HeapDB<double>::Insert(ERIList1 const&, ERIList1 const&) [465]
-----------------------------------------------
                0.00    0.00       1/1           HeapDB<double>::BuildERIs() [9]
[516]    0.0    0.00    0.00       1         BasisGroup::Flatten() const [516]
                0.00    0.00       1/1           virtual thunk to TBasisSetImplementation<double>::GetIntegralEngine1() const [561]
                0.00    0.00       1/37          void std::vector<IntegralEngine1<double> const*, std::allocator<IntegralEngine1<double> const*> >::_M_realloc_insert<IntegralEngine1<double> const*>(__gnu_cxx::__normal_iterator<IntegralEngine1<double> const**, std::vector<IntegralEngine1<double> const*, std::allocator<IntegralEngine1<double> const*> > >, IntegralEngine1<double> const*&&) [232]
-----------------------------------------------
                0.00    0.00       1/1           BaseTester::Init(double) [30]
[517]    0.0    0.00    0.00       1         HartreeFockTester::GetVxc(double) const [517]
                0.00    0.00       1/1           HartreeFockVxc::HartreeFockVxc() [418]
-----------------------------------------------
                0.00    0.00       1/1           PolarizedGaussianBS::PolarizedGaussianBS(LinearAlgebraParams const&, IntegralDataBase<double>*, RadialFunctionReader*, Cluster const*, Mesh*) [93]
[518]    0.0    0.00    0.00       1         BasisSetImplementation::GetNumFunctions() const [518]
-----------------------------------------------
                0.00    0.00       1/1           UnPolarizedSCFIterator::Iterate(SCFIterationParams const&) [12]
[519]    0.0    0.00    0.00       1         UnPolarizedSCFIterator::DisplayEigen() const [519]
                0.00    0.00      22/198         EnergyLevel::~EnergyLevel() [202]
                0.00    0.00       1/9           ElectronDumper::ElectronDumper(double, double) [296]
                0.00    0.00       1/9           WaveFunctionGroup::UpdateElectronDumper(ElectronDumper&) [299]
                0.00    0.00       1/9           MasterUnPolarizedWF::UpdateElectronDumper(ElectronDumper&) [300]
                0.00    0.00       1/9           ElectronDumper::DumpInElectrons(double) [293]
                0.00    0.00       1/1           operator<<(std::ostream&, ElectronDumper const&) [567]
-----------------------------------------------
                0.00    0.00       1/1           PerDB<IntegralDataBase<double> >::Insert(IntegralDataBase<double>*) [460]
[520]    0.0    0.00    0.00       1         PerDB<IntegralDataBase<double> >::Find(IntegralDataBase<double> const&) const [520]
                0.00    0.00     429/429         HeapDB<double>::operator==(IntegralDataBase<double> const&) const [184]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::RegisterTests() [505]
[521]    0.0    0.00    0.00       1         testing::internal::RangeGenerator<int, int>::End() const [521]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::RegisterTests() [505]
[522]    0.0    0.00    0.00       1         testing::internal::RangeGenerator<int, int>::Begin() const [522]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>* testing::internal::ParameterizedTestSuiteRegistry::GetTestSuitePatternHolder<DFTAtomTester>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::CodeLocation) [392]
[523]    0.0    0.00    0.00       1         testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::GetTestSuiteTypeId() const [523]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>* testing::internal::ParameterizedTestSuiteRegistry::GetTestSuitePatternHolder<DFTMoleculeTester>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::CodeLocation) [393]
[524]    0.0    0.00    0.00       1         testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::GetTestSuiteTypeId() const [524]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>* testing::internal::ParameterizedTestSuiteRegistry::GetTestSuitePatternHolder<HartreeFockAtomTester>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::CodeLocation) [394]
[525]    0.0    0.00    0.00       1         testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::GetTestSuiteTypeId() const [525]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>* testing::internal::ParameterizedTestSuiteRegistry::GetTestSuitePatternHolder<HartreeFockMoleculeTester>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::CodeLocation) [395]
[526]    0.0    0.00    0.00       1         testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::GetTestSuiteTypeId() const [526]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>* testing::internal::ParameterizedTestSuiteRegistry::GetTestSuitePatternHolder<SemiHartreeFockAtomTester>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::CodeLocation) [396]
[527]    0.0    0.00    0.00       1         testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::GetTestSuiteTypeId() const [527]
-----------------------------------------------
                0.00    0.00       1/1           HamiltonianTermImplementation::BuildHamiltonian(BasisSet const*, Spin const&) const [3]
[528]    0.0    0.00    0.00       1         ExactVnn::CalculateHamiltonianMatrix(BasisSet const*, Spin const&) const [528]
                0.00    0.00       1/73          virtual thunk to BasisSetImplementation::GetNumFunctions() const [207]
                0.00    0.00       1/64          SMatrix<double>::SMatrix(VecLimits const&, VecLimits const&) [210]
-----------------------------------------------
                0.00    0.00       1/1           BaseTester::Init(double) [30]
[529]    0.0    0.00    0.00       1         Molecule::GetNumElectrons() const [529]
-----------------------------------------------
                0.00    0.00       1/1           virtual thunk to SemiHartreeFockAtomTester_AtomsSemiDFTPolarized_Test::TestBody() [380]
[530]    0.0    0.00    0.00       1         std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_rehash(unsigned long, unsigned long const&) [530]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<STLTesting>::RegisterTests() [495]
[531]    0.0    0.00    0.00       1         std::_Sp_counted_ptr<testing::internal::ParamGeneratorInterface<StreamableObject::Mode>*, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [531]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<STLTesting>::RegisterTests() [495]
[532]    0.0    0.00    0.00       1         std::_Sp_counted_ptr<testing::internal::ParamGeneratorInterface<StreamableObject::Mode>*, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [532]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<STLTesting>::~ParameterizedTestSuiteInfo() [496]
[533]    0.0    0.00    0.00       1         std::_Sp_counted_ptr<testing::internal::ParameterizedTestSuiteInfo<STLTesting>::TestInfo*, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [533]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<STLTesting>::~ParameterizedTestSuiteInfo() [496]
[534]    0.0    0.00    0.00       1         std::_Sp_counted_ptr<testing::internal::ParameterizedTestSuiteInfo<STLTesting>::TestInfo*, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [534]
                0.00    0.00       1/1           testing::internal::TestMetaFactory<STLTesting_FileIO_Test>::~TestMetaFactory() [489]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::~ParameterizedTestSuiteInfo() [498]
[535]    0.0    0.00    0.00       1         std::_Sp_counted_ptr<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::TestInfo*, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [535]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::~ParameterizedTestSuiteInfo() [498]
[536]    0.0    0.00    0.00       1         std::_Sp_counted_ptr<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::TestInfo*, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [536]
                0.00    0.00       1/1           testing::internal::TestMetaFactory<DFTAtomTester_AtomsDFTPolarized_Test>::~TestMetaFactory() [490]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::~ParameterizedTestSuiteInfo() [500]
[537]    0.0    0.00    0.00       1         std::_Sp_counted_ptr<testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::TestInfo*, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [537]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::~ParameterizedTestSuiteInfo() [500]
[538]    0.0    0.00    0.00       1         std::_Sp_counted_ptr<testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::TestInfo*, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [538]
                0.00    0.00       1/1           testing::internal::TestMetaFactory<DFTMoleculeTester_MoleculesDFTPolarized_Test>::~TestMetaFactory() [492]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::~ParameterizedTestSuiteInfo() [502]
[539]    0.0    0.00    0.00       1         std::_Sp_counted_ptr<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::TestInfo*, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [539]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::~ParameterizedTestSuiteInfo() [502]
[540]    0.0    0.00    0.00       1         std::_Sp_counted_ptr<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::TestInfo*, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [540]
                0.00    0.00       1/1           testing::internal::TestMetaFactory<HartreeFockAtomTester_AtomsHFPolarized_Test>::~TestMetaFactory() [491]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::~ParameterizedTestSuiteInfo() [504]
[541]    0.0    0.00    0.00       1         std::_Sp_counted_ptr<testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::TestInfo*, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [541]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::~ParameterizedTestSuiteInfo() [504]
[542]    0.0    0.00    0.00       1         std::_Sp_counted_ptr<testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::TestInfo*, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [542]
                0.00    0.00       1/1           testing::internal::TestMetaFactory<HartreeFockMoleculeTester_MoleculesHFPolarized_Test>::~TestMetaFactory() [493]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::~ParameterizedTestSuiteInfo() [506]
[543]    0.0    0.00    0.00       1         std::_Sp_counted_ptr<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::TestInfo*, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [543]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::~ParameterizedTestSuiteInfo() [506]
[544]    0.0    0.00    0.00       1         std::_Sp_counted_ptr<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::TestInfo*, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [544]
                0.00    0.00       1/1           testing::internal::TestMetaFactory<SemiHartreeFockAtomTester_AtomsSemiDFTPolarized_Test>::~TestMetaFactory() [494]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0() [622]
[545]    0.0    0.00    0.00       1         void std::vector<testing::internal::ParameterizedTestSuiteInfo<STLTesting>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<STLTesting>::InstantiationInfo> >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::ParamGenerator<StreamableObject::Mode> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<StreamableObject::Mode> const&), char const*&, int&>(__gnu_cxx::__normal_iterator<testing::internal::ParameterizedTestSuiteInfo<STLTesting>::InstantiationInfo*, std::vector<testing::internal::ParameterizedTestSuiteInfo<STLTesting>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<STLTesting>::InstantiationInfo> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, testing::internal::ParamGenerator<StreamableObject::Mode> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<StreamableObject::Mode> const&), char const*&, int&) [545]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0() [61]
[546]    0.0    0.00    0.00       1         void std::vector<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::InstantiationInfo> >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::ParamGenerator<int> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<int> const&), char const*&, int&>(__gnu_cxx::__normal_iterator<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::InstantiationInfo*, std::vector<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::InstantiationInfo> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, testing::internal::ParamGenerator<int> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<int> const&), char const*&, int&) [546]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0() [620]
[547]    0.0    0.00    0.00       1         void std::vector<testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::InstantiationInfo> >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::ParamGenerator<int> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<int> const&), char const*&, int&>(__gnu_cxx::__normal_iterator<testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::InstantiationInfo*, std::vector<testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::InstantiationInfo> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, testing::internal::ParamGenerator<int> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<int> const&), char const*&, int&) [547]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0() [61]
[548]    0.0    0.00    0.00       1         void std::vector<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::InstantiationInfo> >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::ParamGenerator<int> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<int> const&), char const*&, int&>(__gnu_cxx::__normal_iterator<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::InstantiationInfo*, std::vector<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::InstantiationInfo> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, testing::internal::ParamGenerator<int> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<int> const&), char const*&, int&) [548]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0() [620]
[549]    0.0    0.00    0.00       1         void std::vector<testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::InstantiationInfo> >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::ParamGenerator<int> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<int> const&), char const*&, int&>(__gnu_cxx::__normal_iterator<testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::InstantiationInfo*, std::vector<testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::InstantiationInfo> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, testing::internal::ParamGenerator<int> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<int> const&), char const*&, int&) [549]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0() [61]
[550]    0.0    0.00    0.00       1         void std::vector<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::InstantiationInfo> >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::ParamGenerator<int> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<int> const&), char const*&, int&>(__gnu_cxx::__normal_iterator<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::InstantiationInfo*, std::vector<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::InstantiationInfo> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, testing::internal::ParamGenerator<int> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<int> const&), char const*&, int&) [550]
-----------------------------------------------
                0.00    0.00       1/1           WaveFunctionGroup::WaveFunctionGroup(BasisGroup const*, Spin const&) [428]
[551]    0.0    0.00    0.00       1         void std::vector<WaveFunction*, std::allocator<WaveFunction*> >::_M_realloc_insert<WaveFunction*>(__gnu_cxx::__normal_iterator<WaveFunction**, std::vector<WaveFunction*, std::allocator<WaveFunction*> > >, WaveFunction*&&) [551]
-----------------------------------------------
                                  10             void std::vector<IntegralDataBase<double>*, std::allocator<IntegralDataBase<double>*> >::_M_realloc_insert<IntegralDataBase<double>*>(__gnu_cxx::__normal_iterator<IntegralDataBase<double>**, std::vector<IntegralDataBase<double>*, std::allocator<IntegralDataBase<double>*> > >, IntegralDataBase<double>*&&) <cycle 2> [552]
                                   1             PerDB<IntegralDataBase<double> >::Read(std::istream&) <cycle 2> [459]
[552]    0.0    0.00    0.00       1+10      void std::vector<IntegralDataBase<double>*, std::allocator<IntegralDataBase<double>*> >::_M_realloc_insert<IntegralDataBase<double>*>(__gnu_cxx::__normal_iterator<IntegralDataBase<double>**, std::vector<IntegralDataBase<double>*, std::allocator<IntegralDataBase<double>*> > >, IntegralDataBase<double>*&&) <cycle 2> [552]
                0.00    0.00     429/429         IntegralDataBase<double>::Factory(std::istream&) [181]
                                 429             operator>>(std::istream&, PMStreamableObject&) <cycle 2> [68]
                                  10             void std::vector<IntegralDataBase<double>*, std::allocator<IntegralDataBase<double>*> >::_M_realloc_insert<IntegralDataBase<double>*>(__gnu_cxx::__normal_iterator<IntegralDataBase<double>**, std::vector<IntegralDataBase<double>*, std::allocator<IntegralDataBase<double>*> > >, IntegralDataBase<double>*&&) <cycle 2> [552]
-----------------------------------------------
                0.00    0.00       1/1           BasisGroup::Insert(BasisSet*) [412]
[553]    0.0    0.00    0.00       1         void std::vector<BasisSet*, std::allocator<BasisSet*> >::_M_realloc_insert<BasisSet* const&>(__gnu_cxx::__normal_iterator<BasisSet**, std::vector<BasisSet*, std::allocator<BasisSet*> > >, BasisSet* const&) [553]
-----------------------------------------------
                0.00    0.00       1/1           STLTesting_FileIO_Test::AddToRegistry() [440]
[554]    0.0    0.00    0.00       1         void std::vector<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<STLTesting>::TestInfo>, std::allocator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<STLTesting>::TestInfo> > >::_M_realloc_insert<testing::internal::ParameterizedTestSuiteInfo<STLTesting>::TestInfo*>(__gnu_cxx::__normal_iterator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<STLTesting>::TestInfo>*, std::vector<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<STLTesting>::TestInfo>, std::allocator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<STLTesting>::TestInfo> > > >, testing::internal::ParameterizedTestSuiteInfo<STLTesting>::TestInfo*&&) [554]
-----------------------------------------------
                0.00    0.00       1/1           DFTAtomTester_AtomsDFTPolarized_Test::AddToRegistry() [449]
[555]    0.0    0.00    0.00       1         void std::vector<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::TestInfo>, std::allocator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::TestInfo> > >::_M_realloc_insert<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::TestInfo*>(__gnu_cxx::__normal_iterator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::TestInfo>*, std::vector<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::TestInfo>, std::allocator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::TestInfo> > > >, testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::TestInfo*&&) [555]
-----------------------------------------------
                0.00    0.00       1/1           DFTMoleculeTester_MoleculesDFTPolarized_Test::AddToRegistry() [456]
[556]    0.0    0.00    0.00       1         void std::vector<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::TestInfo>, std::allocator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::TestInfo> > >::_M_realloc_insert<testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::TestInfo*>(__gnu_cxx::__normal_iterator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::TestInfo>*, std::vector<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::TestInfo>, std::allocator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::TestInfo> > > >, testing::internal::ParameterizedTestSuiteInfo<DFTMoleculeTester>::TestInfo*&&) [556]
-----------------------------------------------
                0.00    0.00       1/1           HartreeFockAtomTester_AtomsHFPolarized_Test::AddToRegistry() [455]
[557]    0.0    0.00    0.00       1         void std::vector<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::TestInfo>, std::allocator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::TestInfo> > >::_M_realloc_insert<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::TestInfo*>(__gnu_cxx::__normal_iterator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::TestInfo>*, std::vector<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::TestInfo>, std::allocator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::TestInfo> > > >, testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::TestInfo*&&) [557]
-----------------------------------------------
                0.00    0.00       1/1           HartreeFockMoleculeTester_MoleculesHFPolarized_Test::AddToRegistry() [457]
[558]    0.0    0.00    0.00       1         void std::vector<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::TestInfo>, std::allocator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::TestInfo> > >::_M_realloc_insert<testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::TestInfo*>(__gnu_cxx::__normal_iterator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::TestInfo>*, std::vector<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::TestInfo>, std::allocator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::TestInfo> > > >, testing::internal::ParameterizedTestSuiteInfo<HartreeFockMoleculeTester>::TestInfo*&&) [558]
-----------------------------------------------
                0.00    0.00       1/1           SemiHartreeFockAtomTester_AtomsSemiDFTPolarized_Test::AddToRegistry() [458]
